,Ids,Result
1498,57994,5.0
1499,74144,1.0
1500,67451,0.0
1501,43886,5.0
1502,41505,4.0
1503,39496,5.0
1504,58739,6.0
1505,26417,3.0
1506,68185,3.0
1507,88720,7.0
1508,37734,9.0
1509,85192,5.0
1510,72450,7.0
1511,74014,6.0
1512,41890,5.0
1513,61560,1.0
1514,85627,1.0
1515,35273,6.0
1516,80519,1.0
1517,46826,1.0
1518,60927,8.0
1519,29129,7.0
1520,29316,1.0
1521,90604,1.0
1522,61375,1.0
1523,28240,8.0
1524,90083,8.0
1525,58921,0.0
1526,37961,5.0
1527,51558,0.0
1528,81972,4.0
1529,91903,6.0
1530,33617,2.0
1531,47051,7.0
1532,46336,7.0
1533,34138,4.0
1534,74864,2.0
1535,47291,5.0
1536,37694,4.0
1537,87346,6.0
1538,30367,9.0
1539,37241,9.0
1540,28813,7.0
1541,77131,7.0
1542,56730,6.0
1543,95730,3.0
1544,34066,3.0
1545,42176,1.0
1546,97892,3.0
1547,21153,2.0
1548,65643,5.0
1549,34050,7.0
1550,42428,1.0
1551,54043,4.0
1552,64658,1.0
1553,30290,5.0
1554,44582,8.0
1555,66912,4.0
1556,88590,3.0
1557,66746,5.0
1558,75689,4.0
1559,86221,7.0
1560,70206,1.0
1561,24311,5.0
1562,50228,8.0
1563,32900,4.0
1564,22415,8.0
1565,87233,6.0
1566,58021,9.0
1567,55842,9.0
1568,92499,0.0
1569,78085,7.0
1570,89592,9.0
1571,75911,3.0
1572,65789,1.0
1573,89835,1.0
1574,25127,7.0
1575,64309,5.0
1576,23203,9.0
1577,40298,3.0
1578,20090,8.0
1579,46823,8.0
1580,44548,5.0
1581,89944,3.0
1582,93135,8.0
1583,57511,2.0
1584,51593,1.0
1585,97720,9.0
1586,86106,7.0
1587,23017,8.0
1588,30553,6.0
1589,32486,7.0
1590,33570,5.0
1591,36556,8.0
1592,22019,2.0
1593,47453,5.0
1594,86897,6.0
1595,78063,7.0
1596,44091,0.0
1597,71673,0.0
1598,38336,7.0
1599,20448,4.0
1600,55729,4.0
1601,48745,6.0
1602,29435,8.0
1603,30339,0.0
1604,78857,1.0
1605,61323,6.0
1606,27667,5.0
1607,91465,3.0
1608,55278,3.0
1609,41836,0.0
1610,28717,4.0
1611,40294,8.0
1612,98048,3.0
1613,41039,9.0
1614,36315,8.0
1615,79053,9.0
1616,23574,2.0
1617,29833,7.0
1618,47689,9.0
1619,95951,5.0
1620,73015,0.0
1621,41271,4.0
1622,93786,9.0
1623,24572,6.0
1624,71840,2.0
1625,79936,8.0
1626,83542,2.0
1627,41356,0.0
1628,40562,4.0
1629,50065,7.0
1630,92452,8.0
1631,75256,1.0
1632,92175,9.0
1633,88359,1.0
1634,80551,1.0
1635,88824,4.0
1636,77265,8.0
1637,50064,8.0
1638,70832,3.0
1639,87058,7.0
1640,91516,6.0
1641,84170,5.0
1642,44739,4.0
1643,59274,3.0
1644,54959,7.0
1645,43898,3.0
1646,74208,3.0
1647,28567,0.0
1648,63024,2.0
1649,71754,4.0
1650,94988,2.0
1651,76370,6.0
1652,60473,0.0
1653,29786,1.0
1654,87053,0.0
1655,75464,8.0
1656,27878,1.0
1657,92815,4.0
1658,44863,3.0
1659,49893,0.0
1660,55531,1.0
1661,31933,4.0
1662,66880,2.0
1663,91311,0.0
1664,55953,2.0
1665,44334,5.0
1666,98689,6.0
1667,56461,4.0
1668,99447,4.0
1669,38634,2.0
1670,50950,4.0
1671,24706,3.0
1672,71803,1.0
1673,34031,1.0
1674,88716,7.0
1675,67849,7.0
1676,73485,9.0
1677,63165,2.0
1678,36324,4.0
1679,67935,9.0
1680,86707,3.0
1681,45927,3.0
1682,21850,3.0
1683,60774,3.0
1684,56455,9.0
1685,43239,0.0
1686,36030,1.0
1687,37455,7.0
1688,52718,7.0
1689,89197,0.0
1690,73045,5.0
1691,79957,0.0
1692,82535,7.0
1693,55536,8.0
1694,52703,6.0
1695,48688,4.0
1696,48139,7.0
1697,80565,4.0
1698,79237,6.0
1699,40288,2.0
1700,44254,9.0
1701,20339,1.0
1702,92326,4.0
1703,31744,4.0
1704,75663,3.0
1705,48755,2.0
1706,82770,4.0
1707,88309,0.0
1708,83032,5.0
1709,29763,1.0
1710,90896,9.0
1711,23457,0.0
1712,56220,3.0
1713,89583,8.0
1714,54596,0.0
1715,38220,1.0
1716,82152,3.0
1717,92282,4.0
1718,38051,8.0
1719,29999,7.0
1720,78527,2.0
1721,26457,9.0
1722,77964,6.0
1723,30411,2.0
1724,54624,9.0
1725,82225,7.0
1726,58935,7.0
1727,83298,4.0
1728,63746,5.0
1729,91344,2.0
1730,28042,2.0
1731,88934,0.0
1732,79256,6.0
1733,33346,8.0
1734,75072,8.0
1735,49989,9.0
1736,58345,0.0
1737,65974,8.0
1738,45935,0.0
1739,44474,0.0
1740,61008,7.0
1741,25053,9.0
1742,63771,5.0
1743,76373,9.0
1744,81337,0.0
1745,88142,7.0
1746,33411,3.0
1747,52859,5.0
1748,32139,9.0
1749,41263,6.0
1750,74751,2.0
1751,93388,5.0
1752,89447,1.0
1753,39969,8.0
1754,91301,5.0
1755,52250,7.0
1756,97467,0.0
1757,35569,9.0
1758,65292,9.0
1759,97627,8.0
1760,54152,4.0
1761,34121,7.0
1762,90707,0.0
1763,46007,6.0
1764,72750,6.0
1765,95075,5.0
1766,29353,3.0
1767,28413,8.0
1768,72520,4.0
1769,48477,3.0
1770,32010,9.0
1771,45453,3.0
1772,45273,0.0
1773,88768,0.0
1774,59395,4.0
1775,56691,1.0
1776,59764,1.0
1777,45230,8.0
1778,47230,9.0
1779,89270,8.0
1780,82252,5.0
1781,45958,7.0
1782,65149,4.0
1783,97865,1.0
1784,73751,6.0
1785,48363,4.0
1786,55084,6.0
1787,46166,2.0
1788,52900,2.0
1789,72738,1.0
1790,31059,1.0
1791,54897,4.0
1792,50915,0.0
1793,72552,9.0
1794,87424,4.0
1795,20838,2.0
1796,52423,9.0
1797,55904,3.0
1798,74136,3.0
1799,54018,3.0
1800,93080,3.0
1801,77759,1.0
1802,36995,1.0
1803,47376,7.0
1804,31795,6.0
1805,60565,6.0
1806,30961,4.0
1807,83431,9.0
1808,57655,7.0
1809,78470,1.0
1810,78849,0.0
1811,93184,4.0
1812,46165,9.0
1813,55203,7.0
1814,66366,1.0
1815,46390,3.0
1816,96766,5.0
1817,63452,2.0
1818,20865,1.0
1819,54930,3.0
1820,31594,9.0
1821,78318,3.0
1822,85399,9.0
1823,87938,4.0
1824,81954,8.0
1825,20594,7.0
1826,75514,4.0
1827,30746,2.0
1828,25291,9.0
1829,68461,4.0
1830,43007,9.0
1831,25993,0.0
1832,30230,4.0
1833,99810,0.0
1834,22545,1.0
1835,65253,2.0
1836,26918,3.0
1837,30559,7.0
1838,61690,2.0
1839,73601,9.0
1840,79203,3.0
1841,77706,3.0
1842,29139,0.0
1843,93935,5.0
1844,53782,1.0
1845,51070,1.0
1846,69639,0.0
1847,58642,3.0
1848,26614,8.0
1849,98716,3.0
1850,65298,0.0
1851,40595,5.0
1852,67602,9.0
1853,82303,1.0
1854,42888,5.0
1855,75981,0.0
1856,23011,3.0
1857,30161,0.0
1858,79215,7.0
1859,39020,0.0
1860,36156,9.0
1861,94310,9.0
1862,88964,0.0
1863,81802,9.0
1864,43819,4.0
1865,60783,2.0
1866,98276,1.0
1867,26383,9.0
1868,47746,7.0
1869,32329,2.0
1870,60823,8.0
1871,64621,2.0
1872,86868,1.0
1873,56355,0.0
1874,73865,2.0
1875,40273,9.0
1876,78428,1.0
1877,52223,0.0
1878,23209,3.0
1879,45614,0.0
1880,66699,5.0
1881,61679,8.0
1882,49511,6.0
1883,63479,9.0
1884,59726,9.0
1885,93146,5.0
1886,97280,2.0
1887,57469,2.0
1888,36220,6.0
1889,78878,1.0
1890,20824,3.0
1891,79283,0.0
1892,38213,3.0
1893,26302,7.0
1894,74969,2.0
1895,89849,4.0
1896,31721,8.0
1897,26260,6.0
1898,72388,4.0
1899,57430,9.0
1900,34250,9.0
1901,69163,0.0
1902,25798,5.0
1903,58200,5.0
1904,90791,2.0
1905,68553,5.0
1906,49073,3.0
1907,88095,3.0
1908,56865,9.0
1909,86688,6.0
1910,78465,3.0
1911,94659,2.0
1912,57374,3.0
1913,87983,9.0
1914,65822,6.0
1915,63787,5.0
1916,84206,3.0
1917,35209,7.0
1918,49127,8.0
1919,42632,4.0
1920,54698,3.0
1921,75902,5.0
1922,61989,3.0
1923,93856,2.0
1924,55965,7.0
1925,65346,6.0
1926,72911,9.0
1927,90221,6.0
1928,71094,9.0
1929,90172,3.0
1930,87434,5.0
1931,72866,9.0
1932,42495,6.0
1933,77079,8.0
1934,74192,7.0
1935,49148,9.0
1936,75632,3.0
1937,56230,4.0
1938,32191,0.0
1939,22477,2.0
1940,69807,4.0
1941,53545,7.0
1942,67953,9.0
1943,74279,9.0
1944,75059,8.0
1945,65909,0.0
1946,22257,3.0
1947,21889,5.0
1948,26097,3.0
1949,37038,1.0
1950,86903,8.0
1951,34880,6.0
1952,54727,2.0
1953,38847,9.0
1954,25505,5.0
1955,97567,2.0
1956,79568,7.0
1957,44227,3.0
1958,65036,6.0
1959,68386,5.0
1960,82900,9.0
1961,76897,0.0
1962,59220,9.0
1963,70420,2.0
1964,78769,2.0
1965,37769,3.0
1966,64413,4.0
1967,89323,4.0
1968,63069,2.0
1969,56340,9.0
1970,39609,8.0
1971,46442,0.0
1972,98638,1.0
1973,61318,4.0
1974,80411,4.0
1975,28329,1.0
1976,44265,9.0
1977,26224,8.0
1978,36950,8.0
1979,60008,0.0
1980,43554,3.0
1981,99212,8.0
1982,71273,6.0
1983,38184,7.0
1984,42133,5.0
1985,41803,9.0
1986,25649,5.0
1987,79694,1.0
1988,54438,4.0
1989,45754,3.0
1990,57067,4.0
1991,47269,4.0
1992,97179,1.0
1993,45440,0.0
1994,59349,7.0
1995,29995,4.0
1996,54452,9.0
1997,24512,4.0
1998,35788,5.0
1999,50510,8.0
2000,75725,8.0
2001,99807,5.0
2002,92270,3.0
2003,70773,4.0
2004,21690,9.0
2005,48138,5.0
2006,41369,8.0
2007,60349,7.0
2008,72996,6.0
2009,59056,4.0
2010,70990,2.0
2011,84937,8.0
2012,46396,9.0
2013,60768,0.0
2014,56671,3.0
2015,50796,0.0
2016,61926,6.0
2017,86301,5.0
2018,90806,3.0
2019,68023,5.0
2020,54363,0.0
2021,58811,3.0
2022,78824,1.0
2023,54902,5.0
2024,45161,9.0
2025,30904,3.0
2026,35728,2.0
2027,86587,6.0
2028,76616,9.0
2029,62113,6.0
2030,80179,4.0
2031,35223,9.0
2032,58632,0.0
2033,57176,7.0
2034,49236,3.0
2035,21858,9.0
2036,41236,6.0
2037,37093,3.0
2038,20391,8.0
2039,67477,6.0
2040,43645,9.0
2041,82775,0.0
2042,82779,1.0
2043,80884,3.0
2044,35844,6.0
2045,69974,2.0
2046,49078,8.0
2047,94134,5.0
2048,97645,8.0
2049,36375,2.0
2050,69714,5.0
2051,52822,2.0
2052,25973,8.0
2053,82495,7.0
2054,65939,1.0
2055,60288,9.0
2056,68324,7.0
2057,85893,6.0
2058,21346,5.0
2059,87322,8.0
2060,60025,7.0
2061,40930,4.0
2062,83148,2.0
2063,23026,3.0
2064,28591,8.0
2065,59438,9.0
2066,68330,0.0
2067,48247,3.0
2068,24743,8.0
2069,50531,3.0
2070,52508,1.0
2071,36358,0.0
2072,65289,3.0
2073,49286,2.0
2074,75512,7.0
2075,32622,3.0
2076,90550,2.0
2077,45097,2.0
2078,48540,2.0
2079,70076,9.0
2080,52915,3.0
2081,39917,1.0
2082,97580,3.0
2083,55104,4.0
2084,72461,9.0
2085,48937,0.0
2086,73765,2.0
2087,32122,1.0
2088,29708,0.0
2089,22141,1.0
2090,28778,0.0
2091,52930,5.0
2092,73898,1.0
2093,79262,2.0
2094,80970,2.0
2095,61565,8.0
2096,79211,9.0
2097,24564,7.0
2098,49371,3.0
2099,81038,7.0
2100,85713,3.0
2101,26116,8.0
2102,98188,1.0
2103,68940,3.0
2104,60918,3.0
2105,26739,9.0
2106,90929,3.0
2107,36985,3.0
2108,94607,2.0
2109,36841,5.0
2110,55209,1.0
2111,74598,1.0
2112,23495,7.0
2113,89988,8.0
2114,24877,0.0
2115,20879,6.0
2116,48894,2.0
2117,90993,9.0
2118,34652,5.0
2119,25261,2.0
2120,51369,9.0
2121,86837,0.0
2122,80000,1.0
2123,97735,8.0
2124,37538,4.0
2125,94979,3.0
2126,96660,4.0
2127,61015,1.0
2128,95139,3.0
2129,81562,7.0
2130,70432,0.0
2131,91379,8.0
2132,52851,5.0
2133,28358,1.0
2134,92475,0.0
2135,82691,3.0
2136,63745,8.0
2137,88579,0.0
2138,98640,0.0
2139,36993,0.0
2140,81115,9.0
2141,51487,9.0
2142,62701,2.0
2143,80257,6.0
2144,41363,0.0
2145,90444,6.0
2146,38392,3.0
2147,78574,3.0
2148,79760,4.0
2149,91703,3.0
2150,76177,3.0
2151,80192,9.0
2152,44807,7.0
2153,59580,1.0
2154,98273,9.0
2155,53517,7.0
2156,66205,2.0
2157,74749,3.0
2158,56891,8.0
2159,67295,7.0
2160,72826,5.0
2161,79406,5.0
2162,78488,9.0
2163,92167,2.0
2164,38517,8.0
2165,51161,9.0
2166,34826,8.0
2167,52989,3.0
2168,62170,2.0
2169,66636,2.0
2170,93990,6.0
2171,83630,0.0
2172,62352,2.0
2173,53060,6.0
2174,28750,4.0
2175,29514,5.0
2176,20449,8.0
2177,77764,8.0
2178,44092,5.0
2179,32627,6.0
2180,26438,7.0
2181,42916,2.0
2182,62407,9.0
2183,69443,3.0
2184,34286,0.0
2185,38890,8.0
2186,38885,2.0
2187,29538,7.0
2188,38274,9.0
2189,24336,0.0
2190,24133,9.0
2191,54259,6.0
2192,33107,1.0
2193,62398,7.0
2194,27017,2.0
2195,45265,3.0
2196,67737,9.0
2197,49477,1.0
2198,39357,8.0
2199,93068,3.0
2200,78211,0.0
2201,61818,7.0
2202,72242,9.0
2203,95004,9.0
2204,96958,9.0
2205,78776,0.0
2206,71535,3.0
2207,33748,4.0
2208,31285,6.0
2209,99778,4.0
2210,78286,9.0
2211,97385,0.0
2212,53763,1.0
2213,40245,0.0
2214,37311,6.0
2215,39765,3.0
2216,98505,1.0
2217,62698,2.0
2218,31752,8.0
2219,69850,1.0
2220,79583,2.0
2221,22536,0.0
2222,33097,1.0
2223,77247,8.0
2224,91687,6.0
2225,29677,3.0
2226,53961,1.0
2227,84642,2.0
2228,54859,9.0
2229,85266,9.0
2230,44720,5.0
2231,87931,4.0
2232,25306,1.0
2233,37257,4.0
2234,53511,9.0
2235,30731,3.0
2236,43178,5.0
2237,94591,3.0
2238,62479,5.0
2239,24810,6.0
2240,81635,9.0
2241,43221,0.0
2242,46243,7.0
2243,90471,4.0
2244,82364,8.0
2245,48331,3.0
2246,32468,4.0
2247,57042,9.0
2248,63004,4.0
2249,97555,2.0
2250,24018,8.0
2251,57934,0.0
2252,43435,2.0
2253,22209,1.0
2254,91052,8.0
2255,29918,1.0
2256,68988,6.0
2257,23002,4.0
2258,99692,8.0
2259,58134,3.0
2260,55797,1.0
2261,87897,3.0
2262,80639,4.0
2263,51135,5.0
2264,28139,9.0
2265,38482,9.0
2266,32576,8.0
2267,94423,4.0
2268,73321,3.0
2269,24367,3.0
2270,77726,2.0
2271,67063,1.0
2272,54417,4.0
2273,88369,0.0
2274,25435,9.0
2275,64098,5.0
2276,66335,6.0
2277,26176,5.0
2278,60855,7.0
2279,75523,4.0
2280,89893,4.0
2281,92929,8.0
2282,94919,0.0
2283,38275,0.0
2284,42853,9.0
2285,72900,7.0
2286,26065,8.0
2287,42447,1.0
2288,92659,4.0
2289,44179,1.0
2290,93016,3.0
2291,20166,6.0
2292,30988,4.0
2293,68419,8.0
2294,78330,4.0
2295,83596,4.0
2296,58067,0.0
2297,25166,8.0
2298,37731,4.0
2299,25734,5.0
2300,41633,7.0
2301,65037,4.0
2302,34496,8.0
2303,27328,5.0
2304,83766,7.0
2305,61275,9.0
2306,33726,6.0
2307,32953,1.0
2308,55920,3.0
2309,73936,4.0
2310,76009,4.0
2311,40945,7.0
2312,47344,1.0
2313,84833,0.0
2314,37648,9.0
2315,62886,6.0
2316,93647,9.0
2317,92310,3.0
2318,33384,8.0
2319,39075,1.0
2320,23190,9.0
2321,21470,5.0
2322,75918,7.0
2323,69105,8.0
2324,97986,6.0
2325,91466,2.0
2326,29796,5.0
2327,79351,2.0
2328,88675,4.0
2329,27955,3.0
2330,91684,3.0
2331,84201,0.0
2332,52152,9.0
2333,33650,7.0
2334,82202,6.0
2335,65758,8.0
2336,36878,4.0
2337,91146,5.0
2338,52953,3.0
2339,24549,8.0
2340,38155,3.0
2341,90283,3.0
2342,97205,2.0
2343,63310,8.0
2344,22983,8.0
2345,81935,4.0
2346,41827,8.0
2347,80052,8.0
2348,61596,0.0
2349,59165,7.0
2350,54249,0.0
2351,71574,4.0
2352,72498,9.0
2353,49437,5.0
2354,95255,3.0
2355,61004,6.0
2356,69382,5.0
2357,90752,1.0
2358,61380,5.0
2359,81758,4.0
2360,94563,7.0
2361,27895,3.0
2362,67514,5.0
2363,75497,6.0
2364,79150,4.0
2365,48773,0.0
2366,20410,3.0
2367,36243,4.0
2368,31565,5.0
2369,37937,1.0
2370,92286,1.0
2371,54810,9.0
2372,32371,0.0
2373,30542,4.0
2374,82256,9.0
2375,58536,6.0
2376,95370,3.0
2377,57976,8.0
2378,25738,5.0
2379,36534,8.0
2380,90785,3.0
2381,46144,0.0
2382,77402,3.0
2383,58470,4.0
2384,40697,2.0
2385,36513,4.0
2386,39336,2.0
2387,27551,2.0
2388,42881,1.0
2389,44919,5.0
2390,47380,5.0
2391,21339,3.0
2392,56806,9.0
2393,66442,6.0
2394,67307,0.0
2395,75300,0.0
2396,63626,3.0
2397,22134,5.0
2398,23487,0.0
2399,39515,8.0
2400,23550,4.0
2401,92660,3.0
2402,90451,9.0
2403,95368,6.0
2404,66654,9.0
2405,75848,7.0
2406,27103,1.0
2407,99464,9.0
2408,23809,9.0
2409,55218,8.0
2410,50688,8.0
2411,67911,9.0
2412,84391,5.0
2413,72101,2.0
2414,24294,1.0
2415,21366,0.0
2416,73584,1.0
2417,67817,6.0
2418,61391,9.0
2419,24998,4.0
2420,41931,0.0
2421,82044,2.0
2422,48791,1.0
2423,28905,9.0
2424,70689,6.0
2425,33784,0.0
2426,94676,8.0
2427,41621,7.0
2428,25242,8.0
2429,59381,6.0
2430,32873,9.0
2431,54860,5.0
2432,94960,2.0
2433,47031,1.0
2434,75919,4.0
2435,91176,1.0
2436,51443,1.0
2437,38152,0.0
2438,26854,4.0
2439,39262,0.0
2440,55958,1.0
2441,30323,1.0
2442,50976,0.0
2443,59029,7.0
2444,50644,0.0
2445,91743,3.0
2446,37591,9.0
2447,51895,9.0
2448,53135,3.0
2449,24008,8.0
2450,49074,1.0
2451,85755,2.0
2452,80831,8.0
2453,30047,1.0
2454,59244,8.0
2455,41649,5.0
2456,68633,9.0
2457,94158,5.0
2458,20126,4.0
2459,67170,1.0
2460,78112,0.0
2461,86649,4.0
2462,72694,5.0
2463,87325,8.0
2464,37072,8.0
2465,81641,8.0
2466,38799,5.0
2467,80987,0.0
2468,52080,9.0
2469,26080,1.0
2470,40757,7.0
2471,67510,1.0
2472,40628,8.0
2473,91184,2.0
2474,96845,3.0
2475,54455,9.0
2476,87979,1.0
2477,92762,1.0
2478,51152,8.0
2479,68642,3.0
2480,24984,1.0
2481,55185,6.0
2482,92440,7.0
2483,40549,1.0
2484,97987,1.0
2485,70484,5.0
2486,78516,5.0
2487,26246,3.0
2488,89930,3.0
2489,45661,3.0
2490,28402,4.0
2491,90793,9.0
2492,50316,0.0
2493,86009,8.0
2494,92127,6.0
2495,43831,7.0
2496,69393,0.0
2497,83479,9.0
2498,20896,1.0
2499,71824,8.0
2500,67239,8.0
2501,83064,3.0
2502,86080,5.0
2503,87136,5.0
2504,90868,0.0
2505,40489,8.0
2506,97068,8.0
2507,47202,5.0
2508,34571,3.0
2509,36422,0.0
2510,21578,7.0
2511,67526,5.0
2512,50755,8.0
2513,37276,6.0
2514,34847,5.0
2515,70315,3.0
2516,98387,0.0
2517,59687,4.0
2518,97128,4.0
2519,96319,8.0
2520,22632,3.0
2521,37537,0.0
2522,62950,2.0
2523,54702,6.0
2524,55495,5.0
2525,75922,4.0
2526,60760,5.0
2527,65255,9.0
2528,80612,9.0
2529,92320,6.0
2530,24711,9.0
2531,56576,8.0
2532,54291,4.0
2533,71056,3.0
2534,67531,9.0
2535,46393,4.0
2536,76192,8.0
2537,80016,7.0
2538,41881,1.0
2539,99455,0.0
2540,81555,9.0
2541,24163,9.0
2542,34607,0.0
2543,86562,7.0
2544,93826,7.0
2545,94120,3.0
2546,67217,3.0
2547,28309,4.0
2548,43355,1.0
2549,55041,2.0
2550,34559,2.0
2551,71748,3.0
2552,25452,6.0
2553,85199,0.0
2554,95735,0.0
2555,82697,4.0
2556,90667,9.0
2557,20064,5.0
2558,82766,9.0
2559,27238,9.0
2560,91220,0.0
2561,77500,4.0
2562,35055,3.0
2563,32434,8.0
2564,74153,0.0
2565,32563,6.0
2566,44859,5.0
2567,73766,9.0
2568,66165,3.0
2569,90666,6.0
2570,92229,0.0
2571,54738,8.0
2572,92641,5.0
2573,77329,5.0
2574,39983,1.0
2575,34130,4.0
2576,92596,0.0
2577,75002,5.0
2578,85518,1.0
2579,32645,9.0
2580,27169,3.0
2581,49904,2.0
2582,69191,9.0
2583,26621,1.0
2584,58554,4.0
2585,34210,8.0
2586,20936,9.0
2587,82289,9.0
2588,23423,0.0
2589,78036,4.0
2590,73631,5.0
2591,49187,5.0
2592,86810,4.0
2593,35232,1.0
2594,85804,3.0
2595,67523,5.0
2596,88305,8.0
2597,84695,6.0
2598,66782,7.0
2599,70279,5.0
2600,88931,7.0
2601,63748,4.0
2602,34325,5.0
2603,39378,2.0
2604,23298,2.0
2605,40323,9.0
2606,34702,8.0
2607,93512,8.0
2608,45939,9.0
2609,86657,9.0
2610,84447,2.0
2611,74793,0.0
2612,97095,4.0
2613,69051,1.0
2614,53253,3.0
2615,77933,4.0
2616,80637,8.0
2617,30972,8.0
2618,47906,3.0
2619,75046,3.0
2620,52185,9.0
2621,51181,8.0
2622,33983,7.0
2623,42251,5.0
2624,68060,3.0
2625,71878,4.0
2626,24441,7.0
2627,83528,5.0
2628,83505,8.0
2629,31053,0.0
2630,82026,3.0
2631,26801,1.0
2632,63444,4.0
2633,62586,6.0
2634,58825,2.0
2635,41665,4.0
2636,90145,9.0
2637,25397,7.0
2638,92538,5.0
2639,96872,0.0
2640,87628,2.0
2641,67957,3.0
2642,44546,6.0
2643,88291,7.0
2644,76667,7.0
2645,40727,7.0
2646,39488,0.0
2647,50175,4.0
2648,23900,4.0
2649,27744,7.0
2650,89286,9.0
2651,65375,8.0
2652,33575,9.0
2653,38868,8.0
2654,23299,2.0
2655,85866,9.0
2656,34465,5.0
2657,83597,8.0
2658,61158,9.0
2659,66068,8.0
2660,46824,2.0
2661,63079,4.0
2662,80900,6.0
2663,35193,0.0
2664,70641,3.0
2665,30049,2.0
2666,22238,9.0
2667,54207,2.0
2668,73834,5.0
2669,30297,7.0
2670,56602,4.0
2671,65830,5.0
2672,91856,2.0
2673,25330,2.0
2674,56741,6.0
2675,38430,9.0
2676,63007,1.0
2677,53205,8.0
2678,90288,2.0
2679,56516,8.0
2680,34264,1.0
2681,96348,0.0
2682,38189,5.0
2683,75843,1.0
2684,58327,0.0
2685,45951,4.0
2686,41269,1.0
2687,49587,0.0
2688,84402,3.0
2689,44684,3.0
2690,93882,0.0
2691,62452,6.0
2692,40856,6.0
2693,49970,5.0
2694,99843,3.0
2695,41740,9.0
2696,81549,4.0
2697,98955,1.0
2698,39402,3.0
2699,45322,4.0
2700,86961,5.0
2701,59830,2.0
2702,81044,7.0
2703,83779,4.0
2704,46556,0.0
2705,58486,3.0
2706,27131,9.0
2707,67073,3.0
2708,76481,9.0
2709,50582,1.0
2710,20320,0.0
2711,69666,7.0
2712,27034,1.0
2713,53411,8.0
2714,53182,5.0
2715,91433,0.0
2716,64384,5.0
2717,92387,2.0
2718,66221,3.0
2719,54568,4.0
2720,39704,1.0
2721,97853,2.0
2722,80677,2.0
2723,78606,4.0
2724,46977,5.0
2725,62490,9.0
2726,82146,9.0
2727,65636,8.0
2728,29734,3.0
2729,88451,0.0
2730,61909,3.0
2731,40386,7.0
2732,23148,4.0
2733,33253,0.0
2734,27074,8.0
2735,91678,3.0
2736,29079,9.0
2737,86204,7.0
2738,57602,9.0
2739,67304,5.0
2740,74873,2.0
2741,92130,8.0
2742,20451,8.0
2743,49539,2.0
2744,22690,8.0
2745,49292,7.0
2746,32676,5.0
2747,26202,4.0
2748,68844,1.0
2749,34360,4.0
2750,55758,7.0
2751,28677,7.0
2752,38431,1.0
2753,30646,5.0
2754,63737,5.0
2755,43040,9.0
2756,46735,3.0
2757,21248,2.0
2758,50938,5.0
2759,52355,5.0
2760,82606,5.0
2761,61046,0.0
2762,85549,9.0
2763,53836,0.0
2764,81998,1.0
2765,54834,4.0
2766,84116,4.0
2767,97564,9.0
2768,97652,8.0
2769,68153,3.0
2770,87507,3.0
2771,65678,9.0
2772,53714,8.0
2773,88162,4.0
2774,97927,8.0
2775,40618,7.0
2776,67798,1.0
2777,50684,4.0
2778,54378,3.0
2779,33732,4.0
2780,94970,8.0
2781,36784,2.0
2782,42117,8.0
2783,55733,9.0
2784,60879,3.0
2785,39263,1.0
2786,23288,5.0
2787,28935,0.0
2788,47777,3.0
2789,36625,4.0
2790,57739,5.0
2791,88070,1.0
2792,37277,5.0
2793,40421,3.0
2794,93313,8.0
2795,30562,3.0
2796,56702,9.0
2797,80457,9.0
2798,79630,9.0
2799,99553,2.0
2800,35757,2.0
2801,80686,0.0
2802,27998,7.0
2803,87406,7.0
2804,40423,3.0
2805,35784,3.0
2806,34742,4.0
2807,47335,6.0
2808,43359,0.0
2809,69043,9.0
2810,52205,9.0
2811,27425,4.0
2812,73011,3.0
2813,35460,0.0
2814,77520,7.0
2815,27648,1.0
2816,78820,9.0
2817,92724,8.0
2818,36948,4.0
2819,92088,2.0
2820,65378,0.0
2821,89046,9.0
2822,72975,7.0
2823,46667,9.0
2824,81606,1.0
2825,60542,5.0
2826,21660,8.0
2827,27268,1.0
2828,60060,0.0
2829,49704,2.0
2830,82008,9.0
2831,46182,1.0
2832,52668,0.0
2833,41584,7.0
2834,27618,9.0
2835,46969,1.0
2836,28972,7.0
2837,73555,4.0
2838,46236,7.0
2839,56783,1.0
2840,31681,4.0
2841,58109,8.0
2842,33503,8.0
2843,25292,3.0
2844,79809,9.0
2845,25180,2.0
2846,46212,6.0
2847,41888,7.0
2848,39843,7.0
2849,99497,4.0
2850,42716,4.0
2851,27881,5.0
2852,92357,9.0
2853,44415,0.0
2854,32223,1.0
2855,79842,9.0
2856,90644,5.0
2857,55300,1.0
2858,68278,0.0
2859,72719,0.0
2860,52941,7.0
2861,89266,2.0
2862,76512,7.0
2863,71712,9.0
2864,57463,1.0
2865,57134,8.0
2866,59987,8.0
2867,67389,2.0
2868,74064,8.0
2869,59867,1.0
2870,63794,0.0
2871,66684,7.0
2872,38125,1.0
2873,81599,4.0
2874,25058,3.0
2875,41573,6.0
2876,60716,0.0
2877,98182,0.0
2878,43688,0.0
2879,88390,8.0
2880,25415,2.0
2881,27082,0.0
2882,70103,7.0
2883,64837,3.0
2884,54274,2.0
2885,95146,0.0
2886,38753,8.0
2887,90335,5.0
2888,68914,4.0
2889,72310,2.0
2890,56507,7.0
2891,46460,1.0
2892,92739,5.0
2893,38264,8.0
2894,81603,8.0
2895,69743,0.0
2896,47465,9.0
